Transaction,Date,Price,Product ID,Quantity Purchased,Serial No,User ID,User Type
2622,2016-04-01,237.99,2894,13,3622,6926,d
2623,2016-01-30,1367.77,1950,6,3623,8281,d
2624,2016-11-02,2287.11,2493,11,3624,8807,b
2625,2016-04-02,2533.04,2633,36,3625,7491,a
2626,2016-01-24,306.94,2993,9,3626,7693,d
2627,2016-01-21,1829.23,3775,26,3627,5711,a
2628,2016-01-30,2255.65,890,14,3628,8055,a
2629,2016-07-01,3770.98,404,35,3629,5730,d
2630,2016-01-24,204.33,4891,5,3630,7761,d
2631,2016-10-01,535.9,4195,2,3631,9340,c
2632,2016-01-25,5720.9,4124,29,3632,7164,c
2633,2016-06-01,4033.18,4083,4,3633,5433,d
2634,2016-01-26,689.11,3240,2,3634,7594,c
2635,2016-07-01,1159.33,324,21,3635,5883,d
2636,2016-07-01,727.03,3201,14,3636,7941,d
2637,2016-08-02,854.62,301,20,3637,5409,c
2638,2016-01-24,110.63,1642,12,3638,7445,d
2639,2016-09-01,2370.33,3134,40,3639,7763,a
2640,2016-09-01,3864.89,4590,4,3640,6617,c
2641,2016-01-23,301.81,2933,5,3641,8669,b
2642,2016-01-21,5855.11,2567,18,3642,8442,b
2643,2016-04-01,3070.08,1338,2,3643,8959,a
2644,2016-08-01,694.17,3144,21,3644,5376,c
2645,2016-03-02,2967.29,4913,40,3645,7707,b
2646,2016-09-01,2454.18,1501,21,3646,5035,d
2647,2016-03-02,960.46,5090,7,3647,6994,d
2648,2016-02-01,4015.58,4769,13,3648,6240,d
2649,2016-05-01,905.44,4004,12,3649,7101,a
2650,2016-01-27,2860.03,4804,4,3650,7292,c
2651,2016-01-22,3915.75,4726,17,3651,8133,d
2652,2016-01-16,4995.75,3953,5,3652,8685,c
2653,2016-08-02,1950.56,2498,19,3653,8825,a
2654,2016-01-25,2036.37,3059,1,3654,6549,b
2655,2016-01-26,1303.45,1725,26,3655,9353,d
2656,2016-01-02,1801.1,180,3,3656,9171,c
2657,2016-09-02,2981.55,1003,28,3657,7726,c
2658,2016-01-02,,4249,36,3658,6358,a
2659,2016-03-01,2525.93,4403,15,3659,7374,b
2660,2016-01-16,464.88,3956,11,3660,8449,d
2661,2016-09-02,4207.52,1530,12,3661,9567,d
2662,2016-01-14,2139.22,4286,7,3662,5102,c
2663,2016-05-02,756.63,1789,26,3663,5958,b
2664,2016-10-02,1210.64,3283,27,3664,6868,b
2665,2016-09-01,1593.73,1644,33,3665,8707,d
2666,2016-10-02,1976.99,4497,11,3666,7398,b
2667,2016-01-25,1844.04,5041,21,3667,6191,d
2668,2016-07-02,2023.94,4448,16,3668,7467,a
2669,2016-01-31,2162.91,2886,40,3669,5849,d
2670,2016-07-02,,2463,26,3670,6844,d
2671,2016-04-01,492.87,4559,23,3671,9231,c
2672,2016-01-17,1610.7,4738,35,3672,7841,a
2673,2016-09-01,2065.04,4629,6,3673,7363,b
2674,2016-01-01,1591.88,3547,41,3674,9378,d
2675,2016-01-23,3952.46,2949,31,3675,7052,b
2676,2016-06-01,1172.14,1593,16,3676,9932,c
2677,2016-01-17,3015.04,1279,23,3677,6177,b
2678,2016-12-01,3442.43,613,18,3678,7632,a
2679,2016-01-19,290.02,318,22,3679,7228,d
2680,2016-11-02,585.59,2225,19,3680,8330,a
2681,2016-12-01,3570.4,4243,6,3681,6407,d
2682,2016-07-01,419.82,1910,37,3682,5337,d
2683,2016-09-02,466.41,4724,5,3683,6062,d
2684,2016-01-16,1274.23,4084,35,3684,6757,c
2685,2016-01-29,1690.24,375,8,3685,6589,b
2686,2016-06-02,1951.17,1707,4,3686,5065,a
2687,2016-01-24,1457.72,949,17,3687,7669,b
2688,2016-01-26,1434.98,4375,5,3688,7558,b
2689,2016-01-31,3008.57,3933,25,3689,5046,d
2690,2016-01-30,193.97,2311,35,3690,6149,d
2691,2016-01-24,1848.42,882,4,3691,7505,a
2692,2016-05-01,16.89,3375,2,3692,6011,c
2693,2016-04-02,1073.43,3169,37,3693,7134,c
2694,2016-08-01,594.71,1296,41,3694,9735,a
2695,2016-02-02,3283.16,1279,16,3695,5221,c
2696,2016-01-31,4598.39,548,39,3696,8139,a
2697,2016-06-01,3595.34,518,11,3697,8513,c
2698,2016-01-22,417.93,2200,3,3698,5453,a
2699,2016-01-30,4407.4,683,10,3699,5063,c
2700,2016-05-01,888.0,3671,9,3700,5012,d
2701,2016-01-20,2295.33,1101,27,3701,5931,d
2702,2016-01-31,1539.29,984,3,3702,8233,a
2703,2016-01-25,4097.47,282,1,3703,7345,a
2704,2016-01-30,1434.08,2416,19,3704,9096,a
2705,2016-01-30,4906.06,2188,11,3705,5125,c
2706,2016-09-01,3682.31,1748,37,3706,8326,c
2707,2016-01-19,4247.66,645,12,3707,5242,d
2708,2016-05-01,2346.79,891,14,3708,7966,a
2709,2016-11-02,2503.6,3722,1,3709,8366,c
2710,2016-06-01,710.84,497,19,3710,7770,d
2711,2016-01-15,6974.44,4089,10,3711,7666,b
2712,2016-06-01,2181.66,792,14,3712,5114,c
2713,2016-01-18,1432.69,660,28,3713,9120,a
2714,2016-01-14,14.74,1835,5,3714,8267,d
2715,2016-01-19,2166.46,681,32,3715,8427,b
2716,2016-08-01,3861.19,1794,4,3716,9156,d
2717,2016-01-25,4232.74,2809,8,3717,5773,d
2718,2016-01-25,333.17,4205,17,3718,8710,d
2719,2016-01-28,1715.79,2132,9,3719,7340,b
2720,2016-09-01,5640.02,4989,35,3720,5766,d
2721,2016-07-01,631.93,4089,30,3721,5586,b
2722,2016-07-02,529.18,2006,8,3722,8135,c
2723,2016-01-26,2405.81,3992,14,3723,8084,b
2724,2016-06-02,5714.63,4155,13,3724,7851,a
2725,2016-06-01,1855.03,4036,13,3725,7970,a
2726,2016-01-28,3348.01,1290,30,3726,5442,a
2727,2016-01-27,3032.18,4753,30,3727,6429,a
2728,2016-01-25,2298.87,2998,16,3728,7676,b
2729,2016-04-01,3159.6,3488,23,3729,7293,d
2730,2016-02-01,3749.81,4308,23,3730,7632,b
2731,2016-01-17,546.31,4179,29,3731,8962,a
2732,2016-01-01,1103.65,4186,9,3732,6506,d
2733,2016-10-01,2623.0,2276,2,3733,6774,a
2734,2016-01-22,478.4,634,11,3734,8574,b
2735,2016-01-14,2719.0,4488,25,3735,6731,c
2736,2016-07-02,2423.66,3608,31,3736,7802,c
2737,2016-01-24,3743.62,1148,1,3737,5050,b
2738,2016-09-01,3344.84,1189,14,3738,9346,c
2739,2016-01-17,2230.83,3879,36,3739,5162,d
2740,2016-01-25,2911.7,237,29,3740,6176,d
2741,2016-01-19,5011.36,4040,36,3741,7261,c
2742,2016-07-02,1729.64,3850,25,3742,9384,c
2743,2016-03-02,2062.21,2022,7,3743,7988,a
2744,2016-01-14,1108.7,931,9,3744,8969,c
2745,2016-01-14,5884.69,3026,40,3745,7800,d
2746,2016-01-13,2751.83,3244,1,3746,9361,d
2747,2016-01-29,4349.15,3605,24,3747,6072,c
2748,2016-01-27,1829.57,3401,35,3748,9251,c
2749,2016-03-02,2600.78,767,40,3749,7200,a
2750,2016-05-01,3172.18,2642,12,3750,6892,a
2751,2016-05-02,2131.43,4106,22,3751,9411,b
2752,2016-06-02,2465.77,1421,24,3752,9757,b
2753,2016-01-19,1458.13,3285,11,3753,8339,b
2754,2016-11-01,1938.42,611,32,3754,5222,a
2755,2016-01-16,3204.8,3449,24,3755,5843,c
2756,2016-08-02,4050.82,3123,35,3756,7610,d
2757,2016-01-17,3806.26,404,6,3757,9353,a
2758,2016-04-01,351.78,3661,14,3758,6733,d
2759,2016-01-15,2149.64,2221,31,3759,9089,d
2760,2016-01-25,3311.99,1578,20,3760,6161,a
2761,2016-09-01,1270.29,3323,33,3761,6162,d
2762,2016-07-01,812.37,2304,36,3762,6510,b
2763,2016-01-27,567.31,2776,33,3763,6900,c
2764,2016-01-19,2065.26,2023,4,3764,5630,d
2765,2016-10-02,478.63,2300,26,3765,8403,c
2766,2016-09-02,1489.89,3859,2,3766,7362,c
2767,2016-01-18,2572.37,2978,40,-1,7346,a
2768,2016-01-29,1855.93,1981,32,3768,6599,b
2769,2016-01-21,364.62,2283,13,3769,7824,d
2770,2016-09-01,1125.78,1439,19,3770,9115,d
2771,2016-07-01,739.04,127,33,3771,7291,c
2772,2016-08-02,5035.69,5083,7,3772,6526,c
2773,2016-06-01,1469.29,3293,22,3773,6211,b
2774,2016-04-02,3395.46,1852,8,-1,8787,c
2775,2016-07-02,4345.06,3649,9,3775,8631,a
2776,2016-01-25,1390.93,3237,14,3776,7634,a
2777,2016-01-26,2583.0,517,34,3777,9787,a
2778,2016-05-01,571.79,436,17,3778,7277,d
2779,2016-01-18,5338.47,1963,31,3779,5853,a
2780,2016-06-02,2731.63,1876,17,3780,7487,a
2781,2016-08-01,1353.37,3792,2,3781,8756,b
2782,2016-09-02,552.3,183,41,3782,5140,a
2783,2016-01-24,3081.11,594,34,3783,5085,b
2784,2016-01-23,614.62,627,6,3784,6005,c
2785,2016-01-15,3595.09,607,7,3785,7606,c
2786,2016-03-02,5056.4,2889,19,3786,9148,c
2787,2016-01-29,2878.28,1406,3,-1,8960,c
2788,2016-05-01,3691.17,2158,7,3788,6925,b
2789,2016-01-26,5414.54,985,31,3789,8363,d
2790,2016-02-01,2437.16,4343,2,3790,8165,c
2791,2016-01-30,,1295,16,3791,9269,d
2792,2016-09-01,236.22,4757,26,3792,9789,c
2793,2016-11-02,1986.25,1907,31,3793,5638,a
2794,2016-02-01,415.81,1485,3,3794,9175,a
2795,2016-06-01,1344.35,2900,22,-1,9947,c
2796,2016-01-02,1989.54,4140,34,3796,6819,d
2797,2016-04-02,2179.91,3823,15,3797,9580,a
2798,2016-01-29,1191.42,4928,31,3798,9596,b
2799,2016-01-18,2356.21,4365,22,3799,5507,d
2800,2016-01-02,2779.54,4302,40,3800,6747,c
2801,2016-04-01,2021.12,3232,4,3801,5434,a
2802,2016-07-01,777.31,272,22,3802,8148,c
2803,2016-01-26,2453.42,1121,18,3803,7039,d
2804,2016-01-25,5035.17,549,31,3804,7270,a
2805,2016-10-01,1235.09,2307,7,3805,6393,a
2806,2016-05-02,1387.21,4834,9,3806,9694,c
2807,2016-09-01,778.55,2543,11,3807,6114,b
2808,2016-01-13,1469.44,4318,17,3808,7690,d
2809,2016-01-31,1068.62,2528,35,3809,5994,b
2810,2016-01-27,4376.64,479,3,3810,6524,b
2811,2016-01-16,1079.7,4216,10,3811,9751,b
2812,2016-09-01,5403.31,4760,38,3812,7570,c
2813,2016-01-30,2570.42,347,35,3813,5077,a
2814,2016-01-23,2393.83,4231,40,3814,6235,a
2815,2016-05-02,1712.23,526,28,3815,7447,d
2816,2016-04-01,2764.07,858,36,3816,8823,d
2817,2016-06-01,387.61,2739,31,3817,7032,d
2818,2016-11-02,2879.6,1739,17,3818,6513,d
2819,2016-01-17,843.46,1283,31,3819,7938,a
2820,2016-09-02,3566.06,4205,24,3820,5112,a
2821,2016-04-02,1432.33,4475,4,3821,5417,c
2822,2016-01-20,4303.48,4748,11,3822,9237,d
2823,2016-09-02,4068.61,2817,19,3823,7137,c
2824,2016-07-02,6779.9,1432,20,3824,5316,c
2825,2016-06-01,1912.6,3824,34,3825,5072,d
2826,2016-07-01,1910.32,123,19,3826,7664,d
2827,2016-12-01,790.59,1718,5,3827,8631,b
2828,2016-01-27,173.53,4186,21,3828,8298,a
2829,2016-01-21,4048.28,957,9,3829,7909,b
2830,2016-08-02,1437.15,1999,3,3830,6278,a
2831,2016-02-01,5909.01,1898,22,3831,5228,c
2832,2016-01-30,3540.8,4454,15,3832,7909,c
2833,2016-01-30,1626.49,1593,3,3833,7338,d
2834,2016-06-01,435.88,2947,29,3834,6836,d
2835,2016-01-29,5517.06,1471,13,3835,6872,d
2836,2016-01-25,2189.09,5080,7,3836,6945,d
2837,2016-07-02,2712.86,173,28,3837,8042,c
2838,2016-01-31,2825.21,2238,17,3838,6306,a
2839,2016-06-01,2892.87,4143,25,3839,6208,b
2840,2016-04-01,2319.83,522,10,3840,8711,a
2841,2016-01-13,789.36,3179,34,3841,7940,d
2842,2016-01-24,3596.1,4034,4,3842,7792,d
2843,2016-01-18,1435.41,3102,31,3843,6485,c
2844,2016-01-14,3199.1,2493,36,3844,5633,a
2845,2016-05-02,749.35,4207,35,3845,5399,d
2846,2016-01-28,586.6,3772,5,3846,7329,a
2847,2016-01-28,512.35,500,25,3847,7802,b
2848,2016-01-16,625.99,1919,21,3848,6373,c
2849,2016-01-15,518.74,1409,3,3849,5144,a
2850,2016-06-01,1375.89,4746,39,3850,8554,d
2851,2016-06-01,892.34,2136,39,3851,7293,d
2852,2016-09-02,824.82,3015,35,3852,5466,a
2853,2016-03-02,2957.31,4641,26,3853,6857,d
2854,2016-10-01,5382.67,3175,29,3854,6982,d
2855,2016-06-01,2104.02,3697,13,3855,5464,a
2856,2016-01-29,1976.07,2674,24,3856,5954,b
2857,2016-01-19,1951.79,4338,30,3857,8737,b
2858,2016-01-19,2406.25,2304,16,3858,8489,b
2859,2016-01-30,299.63,1550,11,3859,9864,c
2860,2016-12-01,784.19,3580,35,3860,5525,a
2861,2016-01-15,1654.71,1668,38,3861,7600,c
2862,2016-10-02,1323.34,3131,21,3862,8106,b
2863,2016-04-02,4494.06,2144,21,3863,8229,d
2864,2016-09-01,3378.19,1094,34,3864,8300,b
2865,2016-10-01,3133.74,1209,36,3865,9236,a
2866,2016-01-16,624.05,5005,22,3866,7387,c
2867,2016-04-02,2206.53,1103,26,3867,6142,a
2868,2016-01-21,3400.83,1645,41,3868,9598,d
2869,2016-09-01,51.81,3122,5,3869,9367,b
2870,2016-01-25,3372.75,1850,1,3870,7347,d
2871,2016-09-01,2213.69,4412,8,3871,5316,b
2872,2016-08-02,4188.12,4540,27,3872,8342,b
2873,2016-01-02,1356.27,2833,8,3873,5276,c
2874,2016-01-26,329.96,819,28,3874,6803,a
2875,2016-01-16,1415.12,354,40,3875,5123,b
2876,2016-07-02,2280.54,405,28,3876,7138,a
2877,2016-01-15,1618.48,3509,14,3877,9606,b
2878,2016-07-02,3405.96,591,6,3878,5336,b
2879,2016-01-22,2557.41,1108,20,3879,8261,a
2880,2016-01-17,1832.12,4679,3,3880,9717,d
2881,2016-01-26,1607.35,515,36,3881,7100,a
2882,2016-12-01,3523.07,2479,30,3882,6357,c
2883,2016-12-01,3044.63,2685,10,3883,6193,b
2884,2016-09-02,426.34,2870,9,3884,9802,c
2885,2016-04-01,3472.65,1405,3,3885,7044,c
2886,2016-01-20,811.23,2743,7,3886,5114,a
2887,2016-01-30,3117.5,2085,22,3887,8424,c
2888,2016-07-02,3993.69,942,25,3888,9682,b
2889,2016-09-02,1266.76,3718,22,3889,7720,a
2890,2016-01-15,,668,36,3890,9397,c
2891,2016-03-01,1441.85,5034,23,3891,5902,c
2892,2016-10-02,1113.29,3781,23,3892,6482,c
2893,2016-03-02,4282.52,3073,29,3893,9066,c
2894,2016-04-02,245.06,3755,39,3894,7757,b
2895,2016-11-02,6522.17,3694,36,3895,8318,c
2896,2016-05-02,1350.02,529,39,3896,7136,c
2897,2016-01-23,3987.8,4167,16,3897,7571,a
2898,2016-05-01,734.44,2246,18,3898,9420,a
2899,2016-03-01,3909.81,451,8,3899,6937,b
2900,2016-08-02,3012.59,2618,5,3900,7661,c
2901,2016-01-13,3732.0,2767,35,3901,9375,d
2902,2016-01-14,929.64,3225,8,3902,6964,b
2903,2016-01-17,1644.51,1732,1,3903,7660,b
2904,2016-01-28,1928.17,465,18,3904,6689,b
2905,2016-07-02,223.57,2925,29,3905,9966,c
2906,2016-03-01,0.68,4075,41,3906,5019,b
2907,2016-05-01,27.82,3846,8,3907,9324,c
2908,2016-01-24,5091.53,3362,39,3908,8998,c
2909,2016-05-02,1470.56,3614,2,3909,9548,a
2910,2016-06-01,1487.93,1377,24,3910,6808,a
2911,2016-02-01,2816.68,473,28,3911,5683,d
2912,2016-01-17,536.78,4030,9,3912,7465,b
2913,2016-01-27,515.4,1696,5,3913,8926,b
2914,2016-01-20,1436.4,2209,19,3914,7307,c
2915,2016-05-01,1403.61,564,26,3915,8094,a
2916,2016-01-26,864.47,573,34,3916,6884,b
2917,2016-01-15,2178.21,4478,18,3917,9215,c
2918,2016-06-01,92.04,2809,11,3918,5870,d
2919,2016-04-02,332.05,433,12,3919,8230,d
2920,2016-09-02,3005.67,3110,1,3920,5637,c
2921,2016-01-20,3470.01,3068,34,3921,6272,b
2922,2016-01-16,6023.12,3999,18,3922,9554,d
2923,2016-02-02,3446.78,2902,38,3923,7864,d
2924,2016-03-01,842.62,2930,15,3924,6125,d
2925,2016-01-27,464.2,2303,21,3925,9824,a
2926,2016-01-15,3697.35,1662,38,3926,7844,d
2927,2016-01-13,4335.87,2090,14,3927,6932,d
2928,2016-01-20,3716.75,4916,5,3928,8135,c
2929,2016-01-17,615.88,3417,27,3929,9168,c
2930,2016-10-02,996.87,4440,16,3930,8742,d
2931,2016-11-02,3380.96,671,13,3931,9536,c
2932,2016-01-18,1722.09,2890,2,3932,7891,b
2933,2016-01-13,3103.67,1982,35,3933,9930,c
2934,2016-01-31,1186.18,1595,17,3934,9801,d
2935,2016-02-01,1765.6,4541,39,3935,6214,b
2936,2016-01-25,4234.94,1246,16,3936,7808,a
2937,2016-10-02,4525.31,795,26,3937,5839,b
2938,2016-03-02,6304.65,3264,13,3938,5892,c
2939,2016-01-31,2895.78,4245,17,3939,5165,d
2940,2016-01-29,3461.42,561,5,3940,8769,b
2941,2016-07-01,4303.36,3245,24,3941,5990,d
2942,2016-05-02,1058.82,373,13,3942,7680,c
2943,2016-02-01,2931.1,3401,24,3943,8389,c
2944,2016-01-28,3151.46,808,5,3944,9680,c
2945,2016-01-31,5077.23,1540,30,3945,9767,a
2946,2016-07-02,559.38,1927,21,3946,8191,b
2947,2016-10-02,782.35,3989,30,3947,7389,d
2948,2016-01-13,4366.56,2539,16,3948,5593,a
2949,2016-11-02,3155.28,3539,36,3949,8194,b
2950,2016-05-02,535.35,1053,41,3950,7457,c
2951,2016-07-02,420.52,4250,25,3951,8281,c
2952,2016-01-01,2587.96,1666,1,3952,7796,a
2953,2016-01-20,2225.08,2446,32,3953,9168,d
2954,2016-08-01,1643.05,4109,10,3954,8037,c
2955,2016-01-22,2727.73,552,19,3955,6805,d
2956,2016-01-27,2636.87,1433,31,3956,6811,d
2957,2016-07-01,1263.2,3099,20,3957,7639,b
2958,2016-01-27,280.1,1841,25,3958,5383,c
2959,2016-01-30,3583.05,4214,38,3959,7742,c
2960,2016-01-27,2851.73,2366,3,3960,7318,c
2961,2016-06-01,633.94,1989,11,3961,8637,a
2962,2016-11-02,531.41,2893,39,3962,6985,d
2963,2016-01-17,2411.54,1918,30,3963,6894,d
2964,2016-01-29,4125.84,4218,38,3964,9745,c
2965,2016-01-16,1256.13,4695,41,3965,7957,a
2966,2016-01-20,2426.74,3541,8,3966,7602,d
2967,2016-01-02,3404.37,284,12,3967,5921,d
2968,2016-10-01,238.82,3412,11,3968,8215,b
2969,2016-09-01,839.5,611,13,3969,5007,b
2970,2016-01-02,2660.55,4750,22,3970,8326,a
2971,2016-01-18,751.58,2946,23,3971,9663,d
2972,2016-01-27,5770.45,4359,38,3972,5735,d
2973,2016-10-02,3877.21,660,41,3973,6077,d
2974,2016-03-02,2713.68,1356,37,3974,8626,b
2975,2016-06-02,237.84,3165,29,-1,5994,a
2976,2016-02-01,385.0,3162,10,3976,8610,d
2977,2016-01-29,2603.38,300,29,3977,7334,b
2978,2016-01-23,2530.07,1112,31,3978,7209,d
2979,2016-01-31,3902.45,4298,32,3979,5665,a
2980,2016-10-02,5463.79,4184,17,3980,9986,a
2981,2016-11-01,2110.16,1845,10,3981,7577,c
2982,2016-09-02,1270.79,624,21,3982,6897,c
2983,2016-07-02,493.1,1759,13,3983,7256,b
2984,2016-08-02,2429.4,2936,20,3984,8459,a
2985,2016-01-17,4862.25,2540,13,3985,6316,b
2986,2016-07-01,3765.43,4812,38,3986,5604,a
2987,2016-01-31,905.69,4159,2,3987,8483,a
2988,2016-01-23,4834.99,3543,36,3988,6790,b
2989,2016-11-02,1156.97,352,27,3989,5213,c
2990,2016-10-02,5112.8,1786,4,3990,9650,c
2991,2016-02-02,1417.25,2563,4,3991,5949,d
2992,2016-04-02,1263.4,3100,39,3992,6061,c
2993,2016-01-25,3164.35,3482,6,3993,7934,b
2994,2016-11-01,1542.38,982,15,3994,6344,c
2995,2016-11-02,2344.17,5028,22,3995,6222,b
2996,2016-01-27,632.3,3466,35,3996,8790,b
2997,2016-01-17,3668.74,4533,23,3997,7566,b
2998,2016-08-01,3365.76,1745,32,3998,8720,d
2999,2016-11-01,107.75,3652,3,3999,6450,d
3000,2016-01-22,250.59,4367,38,4000,5697,b
3001,2016-01-02,2428.8,3490,21,4001,8674,c
3002,2016-01-24,2815.69,3503,12,4002,9619,a
3003,2016-01-30,1707.34,4372,33,4003,8513,d
3004,2016-12-01,3248.66,782,24,-1,9643,c
3005,2016-01-26,917.82,1856,31,4005,8219,b
3006,2016-01-22,1290.7,550,28,4006,7898,d
3007,2016-01-28,360.78,1451,31,4007,6528,b
3008,2016-01-14,2040.16,1862,29,4008,7485,d
3009,2016-10-01,383.03,2721,20,4009,9594,c
3010,2016-04-01,1066.36,1106,34,4010,5513,a
3011,2016-01-29,3865.84,1732,11,4011,6659,b
3012,2016-01-22,808.61,4723,12,4012,5155,b
3013,2016-01-02,2782.6,1507,24,4013,8423,d
3014,2016-04-02,1317.31,2291,36,4014,8436,a
3015,2016-08-02,1716.09,753,41,4015,9299,a
3016,2016-01-16,3648.6,1325,10,4016,5125,a
3017,2016-01-25,,1990,29,4017,6154,b
3018,2016-03-01,2031.09,1853,15,4018,9685,c
3019,2016-01-20,1141.45,1064,26,4019,9340,d
3020,2016-01-22,5542.99,1194,20,4020,8732,c
3021,2016-01-25,944.93,2038,11,4021,8362,b
3022,2016-01-02,1787.07,2832,21,4022,7580,a
3023,2016-01-29,3559.86,541,7,4023,5181,d
3024,2016-01-23,1215.18,2834,24,4024,5628,b
3025,2016-11-01,1607.09,2908,41,4025,5395,b
3026,2016-05-02,2853.11,1005,14,4026,7024,b
3027,2016-08-02,3748.47,1146,8,4027,8536,b
3028,2016-01-21,4162.63,2423,38,4028,5300,b
3029,2016-01-15,2648.49,2553,36,4029,7306,c
3030,2016-12-01,2467.09,695,9,4030,5223,b
3031,2016-01-14,348.61,2151,11,4031,5280,b
3032,2016-01-30,1804.43,3254,20,4032,5146,a
3033,2016-07-02,1557.16,4265,1,4033,7883,d
3034,2016-01-17,2755.89,2807,5,4034,9137,b
3035,2016-01-23,707.62,4480,3,4035,7652,b
3036,2016-08-01,2082.62,1741,22,4036,5292,d
3037,2016-01-02,1604.68,4014,19,4037,8204,a
3038,2016-04-01,3559.8,4065,31,4038,7198,d
3039,2016-01-02,4810.71,128,25,4039,8152,a
3040,2016-01-26,4881.24,1761,9,4040,6807,b
3041,2016-05-01,2024.72,1923,14,4041,5460,a
3042,2016-01-17,1986.3,1539,3,4042,7013,d
3043,2016-01-19,1820.88,2019,11,4043,7528,a
3044,2016-03-01,4334.23,1035,40,4044,9554,b
3045,2016-05-02,2543.79,1307,2,4045,7538,b
3046,2016-07-02,3189.51,2974,23,4046,6138,d
3047,2016-01-29,1856.45,4238,34,4047,5982,d
3048,2016-06-02,3602.95,2266,1,4048,6024,d
3049,2016-11-01,3022.48,2752,4,4049,5723,a
3050,2016-01-26,3904.45,3380,22,4050,6904,c
3051,2016-07-01,4983.6,3328,26,4051,7439,b
3052,2016-10-02,5114.58,3848,1,4052,7316,b
3053,2016-01-22,650.81,1578,26,4053,5085,d
3054,2016-04-01,939.5,268,39,4054,7075,a
3055,2016-07-01,3381.52,504,15,4055,6793,b
3056,2016-01-18,3579.09,311,3,4056,8587,d
3057,2016-10-02,3401.11,893,11,4057,7792,a
3058,2016-01-29,4367.07,2028,23,4058,7375,a
3059,2016-07-01,326.74,3047,37,4059,6764,c
3060,2016-01-02,437.38,4313,15,4060,8319,a
3061,2016-09-02,3790.71,4328,4,4061,7317,c
3062,2016-09-02,1113.37,1476,31,4062,6040,a
3063,2016-05-02,498.33,2573,41,4063,5194,a
3064,2016-01-15,284.09,4735,28,4064,8132,a
3065,2016-01-22,2374.43,799,32,4065,7993,d
3066,2016-04-01,1891.99,1558,15,4066,9046,d
3067,2016-09-02,5257.26,3750,1,4067,8160,b
3068,2016-01-26,3434.68,2757,6,4068,9911,a
3069,2016-08-01,1587.53,1084,39,4069,9541,c
3070,2016-01-21,4891.42,4670,2,4070,6049,b
3071,2016-04-02,1532.2,3719,35,4071,8670,d
3072,2016-01-16,223.42,1013,19,4072,5371,d
3073,2016-01-17,2488.42,4328,40,4073,7234,b
3074,2016-03-01,3855.57,919,35,4074,7722,d
3075,2016-01-24,2675.96,1675,25,4075,7236,b
3076,2016-05-01,1237.75,822,36,4076,8482,d
3077,2016-01-20,1711.5,3095,18,4077,6513,c
3078,2016-01-30,6634.12,382,32,4078,8156,d
3079,2016-03-02,2792.48,4363,9,4079,7054,d
3080,2016-04-01,897.62,3276,34,4080,6925,c
3081,2016-04-02,3099.8,1146,30,4081,9005,a
3082,2016-06-02,3930.77,2844,4,4082,9107,d
3083,2016-03-02,7396.23,2847,38,4083,8637,d
3084,2016-01-01,2593.36,1546,2,4084,7930,b
3085,2016-01-27,3853.84,1162,35,4085,9738,c
3086,2016-01-18,2400.82,4827,39,4086,8221,a
3087,2016-01-24,70.93,5027,2,4087,9258,c
3088,2016-01-14,1592.85,5089,32,4088,7193,c
3089,2016-12-01,1053.97,4208,27,4089,5184,a
3090,2016-04-02,2595.96,955,21,4090,7825,d
3091,2016-01-17,1098.17,2424,1,4091,9510,a
3092,2016-01-29,875.79,4533,3,4092,5300,b
3093,2016-04-02,234.72,484,16,4093,7914,c
3094,2016-01-02,2201.13,1320,31,4094,9725,b
3095,2016-01-29,2166.27,1854,6,4095,6900,a
3096,2016-01-19,366.55,4261,40,4096,5814,a
3097,2016-01-25,430.43,1947,22,4097,9351,b
3098,2016-06-01,510.06,2141,35,4098,5226,d
3099,2016-12-01,3116.13,4367,22,4099,7140,a
3100,2016-01-29,165.39,416,35,4100,6838,b
3101,2016-01-31,1481.07,3040,29,4101,8241,a
3102,2016-06-02,2323.59,2116,18,4102,7539,b
3103,2016-01-16,3686.51,4040,28,4103,7405,d
3104,2016-05-02,4527.48,2209,17,4104,5925,c
3105,2016-02-02,2385.25,306,38,4105,6728,a
3106,2016-10-01,1973.57,1111,32,4106,7996,b
3107,2016-01-14,3109.81,2265,33,4107,9198,d
3108,2016-01-25,3058.42,443,7,4108,5495,b
3109,2016-06-01,2433.37,2821,23,4109,5807,a
3110,2016-03-02,2103.51,3999,34,4110,8903,b
3111,2016-01-21,18.37,4913,23,4111,5691,a
3112,2016-01-29,4.59,5066,39,4112,6787,c
3113,2016-01-31,6121.53,4655,36,4113,6164,d
3114,2016-01-21,2982.53,4261,2,4114,9002,a
3115,2016-01-29,78.51,4861,25,4115,7471,b
3116,2016-10-02,5566.5,544,39,4116,9884,b
3117,2016-08-01,5357.45,3455,34,4117,7728,a
3118,2016-01-29,3555.2,3921,19,4118,6076,d
3119,2016-01-16,6890.3,1404,10,4119,7942,a
3120,2016-01-01,2525.35,3627,32,4120,5869,d
3121,2016-11-02,1160.42,213,20,4121,7272,a
3122,2016-01-30,847.32,2894,8,4122,6926,a
3123,2016-01-18,3198.28,1950,9,4123,8281,d
3124,2016-01-02,4787.99,2493,33,4124,8807,a
3125,2016-05-01,3948.59,2633,22,4125,7491,d
3126,2016-01-02,1680.84,2993,11,4126,7693,c
3127,2016-03-01,1833.23,3775,4,4127,5711,b
3128,2016-01-16,2793.53,890,30,4128,8055,b
